0		-nan
1		0.0434834
2		0.0435354
3		0.0436224
4		0.0437444
5		0.0439019
6		0.0440951
7		0.0443245
8		0.0445909
9		0.0448947
10		0.0452368
11		0.0456181
12		0.0460394
13		0.046502
14		0.047007
15		0.0475558
16		0.0481497
17		0.0487903
18		0.0494794
19		0.0502188
20		0.0510105
21		0.0518566
22		0.0527596
23		0.0537219
24		0.0547463
25		0.0558356
26		0.0569931
27		0.058222
28		0.0595261
29		0.0609092
30		0.0623754
31		0.0639293
32		0.0655756
33		0.0673196
34		0.0691667
35		0.0711228
36		0.0731944
37		0.0753882
38		0.0777115
39		0.0801722
40		0.0827786
41		0.0855398
42		0.0884655
43		0.091566
44		0.0948524
45		0.0983367
46		0.102032
47		0.105951
48		0.110109
49		0.114523
50		0.119208
51		0.124183
52		0.129468
53		0.135083
54		0.141052
55		0.147397
56		0.154145
57		0.161323
58		0.168962
59		0.177092
60		0.185749
61		0.194967
62		0.204787
63		0.215251
64		0.226401
65		0.238288
66		0.25096
67		0.264473
68		0.278885
69		0.294258
70		0.310658
71		0.328154
72		0.346822
73		0.366741
74		0.387994
75		0.410672
76		0.434869
77		0.460684
78		0.488224
79		0.5176
80		0.54893
81		0.582336
82		0.61795
83		0.655906
84		0.696349
85		0.739426
86		0.785294
87		0.834114
88		0.886054
89		0.941289
90		1
