0		-nan
1		0.0434487
2		0.0433966
3		0.0433099
4		0.0431884
5		0.0430321
6		0.0428411
7		0.0426151
8		0.0423542
9		0.0420584
10		0.0417274
11		0.0413614
12		0.04096
13		0.0405234
14		0.0400515
15		0.0395441
16		0.0390012
17		0.0384228
18		0.0378089
19		0.0371594
20		0.0364743
21		0.0357539
22		0.034998
23		0.0342069
24		0.0333809
25		0.03252
26		0.0316248
27		0.0306956
28		0.029733
29		0.0287376
30		0.0277101
31		0.0266516
32		0.025563
33		0.0244458
34		0.0233013
35		0.0221314
36		0.0209381
37		0.0197236
38		0.0184908
39		0.0172427
40		0.0159828
41		0.0147152
42		0.0134446
43		0.012176
44		0.0109156
45		0.00967011
46		0.00844717
47		0.0072555
48		0.00610494
49		0.00500661
50		0.00397309
51		0.00301855
52		0.00215902
53		0.00141256
54		0.000799547
55		0.000342961
56		6.86998e-05
57		5.96153e-06
58		0.000187659
59		0.000650896
60		0.00143751
61		0.00259466
62		0.00417557
63		0.00624026
64		0.00885651
65		0.0121008
66		0.0160597
67		0.0208308
68		0.0265246
69		0.0332665
70		0.041198
71		0.0504799
72		0.0612947
73		0.0738496
74		0.0883803
75		0.105155
76		0.12448
77		0.146705
78		0.172228
79		0.201508
80		0.23507
81		0.273517
82		0.317543
83		0.367951
84		0.425668
85		0.491771
86		0.567509
87		0.654343
88		0.753976
89		0.86841
90		1
