27		2.801e-08
27.1		2.79178e-08
27.2		2.78244e-08
27.3		2.77296e-08
27.4		2.76335e-08
27.5		2.7536e-08
27.6		2.74371e-08
27.7		2.73368e-08
27.8		2.72351e-08
27.9		2.71318e-08
28		2.70271e-08
28.1		2.69208e-08
28.2		2.6813e-08
28.3		2.67036e-08
28.4		2.65925e-08
28.5		2.64798e-08
28.6		2.63653e-08
28.7		2.62492e-08
28.8		2.61312e-08
28.9		2.60115e-08
29		2.58899e-08
29.1		2.57663e-08
29.2		2.56409e-08
29.3		2.55135e-08
29.4		2.53841e-08
29.5		2.52525e-08
29.6		2.51189e-08
29.7		2.49831e-08
29.8		2.48451e-08
29.9		2.47048e-08
30		2.45621e-08
30.1		2.44171e-08
30.2		2.42696e-08
30.3		2.41196e-08
30.4		2.39671e-08
30.5		2.38118e-08
30.6		2.36539e-08
30.7		2.34932e-08
30.8		2.33295e-08
30.9		2.3163e-08
31		2.29934e-08
31.1		2.28206e-08
31.2		2.26447e-08
31.3		2.24654e-08
31.4		2.22827e-08
31.5		2.20964e-08
31.6		2.19066e-08
31.7		2.17129e-08
31.8		2.15154e-08
31.9		2.13138e-08
32		2.11081e-08
32.1		2.0898e-08
32.2		2.06835e-08
32.3		2.04644e-08
32.4		2.02404e-08
32.5		2.00114e-08
32.6		1.97772e-08
32.7		1.95375e-08
32.8		1.92922e-08
32.9		1.9041e-08
33		1.87835e-08
33.1		1.85196e-08
33.2		1.82489e-08
33.3		1.79711e-08
33.4		1.76857e-08
33.5		1.73924e-08
33.6		1.70908e-08
33.7		1.67802e-08
33.8		1.64603e-08
33.9		1.61304e-08
34		1.57898e-08
34.1		1.54377e-08
34.2		1.50734e-08
34.3		1.46958e-08
34.4		1.43038e-08
34.5		1.38963e-08
34.6		1.34716e-08
34.7		1.30282e-08
34.8		1.25638e-08
34.9		1.20761e-08
35		1.1562e-08
35.1		1.10178e-08
35.2		1.04386e-08
35.3		9.81826e-09
35.4		9.14822e-09
35.5		8.41654e-09
35.6		7.60534e-09
35.7		6.68561e-09
35.8		5.60401e-09
35.9		4.23814e-09
36		2.0896e-09
36.1		0
36.2		0
36.3		0
36.4		0
36.5		0
36.6		0
36.7		0
36.8		0
36.9		0
37		0
37.1		0
37.2		0
37.3		0
37.4		0
37.5		0
37.6		0
37.7		0
37.8		0
37.9		0
38		0
38.1		0
38.2		0
38.3		0
38.4		0
38.5		0
38.6		0
38.7		0
38.8		0
38.9		0
39		0
39.1		0
39.2		0
39.3		0
39.4		0
39.5		0
39.6		0
39.7		0
39.8		0
39.9		0
40		0
40.1		0
40.2		0
40.3		0
40.4		0
40.5		0
40.6		0
40.7		0
40.8		0
40.9		0
41		0
41.1		0
41.2		0
41.3		0
41.4		0
