0		0.731592
0.1		0.731592
0.2		0.731591
0.3		0.731591
0.4		0.73159
0.5		0.731588
0.6		0.731587
0.7		0.731585
0.8		0.731583
0.9		0.73158
1		0.731578
1.1		0.731575
1.2		0.731571
1.3		0.731568
1.4		0.731564
1.5		0.73156
1.6		0.731556
1.7		0.731551
1.8		0.731546
1.9		0.731541
2		0.731535
2.1		0.73153
2.2		0.731523
2.3		0.731517
2.4		0.73151
2.5		0.731504
2.6		0.731496
2.7		0.731489
2.8		0.731481
2.9		0.731473
3		0.731465
3.1		0.731456
3.2		0.731448
3.3		0.731438
3.4		0.731429
3.5		0.731419
3.6		0.731409
3.7		0.731399
3.8		0.731389
3.9		0.731378
4		0.731367
4.1		0.731356
4.2		0.731344
4.3		0.731332
4.4		0.73132
4.5		0.731308
4.6		0.731295
4.7		0.731283
4.8		0.731269
4.9		0.731256
5		0.731242
5.1		0.731229
5.2		0.731214
5.3		0.7312
5.4		0.731185
5.5		0.73117
5.6		0.731155
5.7		0.73114
5.8		0.731124
5.9		0.731108
6		0.731092
6.1		0.731075
6.2		0.731059
6.3		0.731042
6.4		0.731025
6.5		0.731007
6.6		0.73099
6.7		0.730972
6.8		0.730954
6.9		0.730935
7		0.730917
7.1		0.730898
7.2		0.730879
7.3		0.730859
7.4		0.73084
7.5		0.73082
7.6		0.7308
7.7		0.73078
7.8		0.730759
7.9		0.730739
8		0.730718
8.1		0.730697
8.2		0.730675
8.3		0.730654
8.4		0.730632
8.5		0.73061
8.6		0.730588
8.7		0.730565
8.8		0.730543
8.9		0.73052
9		0.730497
9.1		0.730474
9.2		0.73045
9.3		0.730427
9.4		0.730403
9.5		0.730379
9.6		0.730354
9.7		0.73033
9.8		0.730305
9.9		0.730281
10		0.730256
10.1		0.730231
10.2		0.730205
10.3		0.73018
10.4		0.730154
10.5		0.730128
10.6		0.730102
10.7		0.730076
10.8		0.730049
10.9		0.730023
11		0.729996
11.1		0.729969
11.2		0.729942
11.3		0.729915
11.4		0.729888
11.5		0.72986
11.6		0.729832
11.7		0.729805
11.8		0.729777
11.9		0.729749
12		0.72972
12.1		0.729692
12.2		0.729663
12.3		0.729635
12.4		0.729606
12.5		0.729577
12.6		0.729548
12.7		0.729519
12.8		0.72949
12.9		0.72946
13		0.729431
13.1		0.729401
13.2		0.729371
13.3		0.729342
13.4		0.729312
13.5		0.729282
13.6		0.729251
13.7		0.729221
13.8		0.729191
13.9		0.72916
14		0.72913
14.1		0.729099
14.2		0.729069
14.3		0.729038
14.4		0.729007
14.5		0.728976
14.6		0.728945
14.7		0.728914
14.8		0.728883
14.9		0.728852
15		0.728821
15.1		0.728789
15.2		0.728758
15.3		0.728727
15.4		0.728695
15.5		0.728664
15.6		0.728632
15.7		0.728601
15.8		0.728569
15.9		0.728538
16		0.728506
16.1		0.728474
16.2		0.728443
16.3		0.728411
16.4		0.72838
16.5		0.728348
16.6		0.728316
16.7		0.728285
16.8		0.728253
16.9		0.728221
17		0.72819
17.1		0.728158
17.2		0.728126
17.3		0.728095
17.4		0.728063
17.5		0.728032
17.6		0.728
17.7		0.727969
17.8		0.727937
17.9		0.727906
18		0.727875
18.1		0.727844
18.2		0.727812
18.3		0.727781
18.4		0.72775
18.5		0.727719
18.6		0.727688
18.7		0.727657
18.8		0.727627
18.9		0.727596
19		0.727566
19.1		0.727535
19.2		0.727505
19.3		0.727474
19.4		0.727444
19.5		0.727414
19.6		0.727384
19.7		0.727355
19.8		0.727325
19.9		0.727295
20		0.727266
20.1		0.727237
