0		0.709586
1		0.70957
2		0.709519
3		0.709435
4		0.709317
5		0.709165
6		0.70898
7		0.708762
8		0.708511
9		0.708227
10		0.70791
11		0.70756
12		0.707179
13		0.706766
14		0.706321
15		0.705846
16		0.70534
17		0.704805
18		0.70424
19		0.703646
20		0.703025
21		0.702377
22		0.701703
23		0.701003
24		0.70028
25		0.699534
26		0.698766
27		0.697979
28		0.697173
29		0.696351
30		0.695514
31		0.694664
32		0.693805
33		0.692938
34		0.692066
35		0.691192
36		0.69032
37		0.689454
38		0.688596
39		0.687752
40		0.686926
41		0.686124
42		0.685351
43		0.684614
44		0.683918
45		0.683271
46		0.682682
47		nan
48		nan
49		nan
50		nan
51		nan
52		nan
53		nan
54		nan
55		nan
56		nan
57		nan
58		nan
59		nan
60		nan
61		nan
62		nan
63		nan
64		nan
65		nan
66		nan
67		nan
68		nan
69		nan
70		nan
71		nan
72		nan
73		nan
74		nan
75		nan
76		nan
77		nan
78		nan
79		nan
80		nan
81		nan
82		nan
83		nan
84		nan
85		nan
86		nan
87		nan
88		nan
89		nan
90		nan
