0		nan
0.1		1.25054e-18
0.2		9.07837e-18
0.3		7.30122e-18
0.4		6.33123e-18
0.5		9.57012e-18
0.6		6.38269e-17
0.7		7.05644e-17
0.8		5.19978e-17
0.9		2.41975e-17
1		3.49156e-17
1.1		2.3185e-17
1.2		6.32309e-17
1.3		1.37385e-17
1.4		2.82841e-17
1.5		2.00254e-17
1.6		5.31869e-18
1.7		2.67066e-17
1.8		1.26507e-17
1.9		5.16033e-18
2		1.83839e-16
2.1		2.15853e-17
2.2		7.37145e-17
2.3		4.74728e-16
2.4		1.05267e-16
2.5		9.10454e-16
2.6		0
2.7		6.45515e-17
2.8		7.38494e-16
2.9		2.71484e-15
3		2.64338e-15
3.1		1.06354e-14
3.2		7.33287e-16
3.3		3.99663e-15
3.4		2.93058e-15
3.5		2.05452e-15
3.6		3.30019e-16
3.7		2.11127e-15
3.8		6.25617e-16
3.9		1.47975e-15
4		9.84346e-16
4.1		1.48451e-16
4.2		9.98006e-16
4.3		6.78052e-17
4.4		3.66922e-16
4.5		1.2814e-16
4.6		1.5019e-16
4.7		2.0656e-17
4.8		8.48638e-17
4.9		3.05861e-16
5		8.37501e-16
5.1		4.89993e-16
5.2		1.44386e-15
5.3		1.57014e-16
5.4		8.04014e-16
5.5		0
5.6		2.42578e-15
5.7		4.75494e-15
5.8		7.2682e-15
5.9		3.2634e-15
6		9.35146e-15
6.1		4.21802e-15
6.2		3.0987e-14
6.3		7.93285e-14
6.4		3.37333e-14
6.5		1.93456e-14
6.6		1.28442e-14
6.7		8.95048e-15
6.8		5.47318e-15
6.9		0
7		1.4189e-15
7.1		4.18162e-15
7.2		3.84497e-15
7.3		2.21937e-15
7.4		2.58653e-15
7.5		1.04996e-15
7.6		1.00996e-15
7.7		1.54993e-16
7.8		2.90738e-16
7.9		1.93693e-16
8		3.56872e-16
8.1		8.3304e-16
8.2		1.32814e-15
8.3		1.66619e-15
8.4		5.42285e-16
8.5		5.51277e-15
8.6		2.018e-15
8.7		7.93225e-15
8.8		9.06168e-16
8.9		1.15481e-14
9		3.02353e-15
9.1		3.11501e-15
9.2		1.25054e-14
9.3		8.73707e-15
9.4		3.01232e-14
9.5		6.0719e-14
9.6		5.50011e-14
